dest_id,title,genre,latitude,longitude
2155,W Adventures,nature:adventure,,
2156,Apex Tour And Treks,nature:adventure,,
2157,ktmguide,entertainment,,
2158,Manaslu Adventure Treks,history,,
2159,Shyam Pandey,history:art_and_architecture:entertainment,,
2160,Nepal Trekking Path,adventure,,
2161,August Mountain Travels & Tours,art_and_architecture:religious,,
2162,Nepal Trekking Guide,history,,
2163,Kumar Rupakheti,nature,,
2164,Tour guide,history,,
2165,Daniel Collins,history,,
2166,Skailash,history,,
2167,Trekholic,history,,
2168,Pipal Bot,history:art_and_architecture,,
2169,OneSeed Expeditions - Nepal,history,,
2170,Development Tourism,history,,
2171,Northsky Holidays Travels and Tours PvtLtd,adventure,,
2172,Able Adventure Pvt Ltd,,,
2173,Botanical Treks & Excursion,adventure,,
2174,trioplus technology,adventure,,
2175,Kailash Adventure Kathmandu,,,
2176,SK Pashmina Industries,history:art_and_architecture,,
2177,Eternal Himalaya Adventure Treks,adventure,,
2178,jatra,history,,
2179,Nepal Handicrafts Collections,history:art_and_architecture,,
2180,High Vision Adventure Trek,history,,
2181,Wild Roots and Pineapple Adventure,history,,
2182,Om Prakash Bista,adventure,,
2183,Travel Life Adventures - Nepal,history,,
2184,Stunning Nepal - Trekking Agency in Nepal,adventure,,
2185,Shangrila Knit,history:art_and_architecture,,
2186,KB Adventure Nepal Pvt Ltd,adventure,,
2187,Outdoor Expeditions,history,,
2188,Heaven Nepal,adventure,,
2189,Barada Tours and Travels,history:art_and_architecture:entertainment,,
2190,Trekoteli,history,,
2191,Enlightenment,history:art_and_architecture,,
2192,Yatra Sansar Travel and Trek Pvt Ltd,history,,
2193,Servantrip NPL Airport Transfers,,,
2194,Nature Heaven Treks & Expedition,history,,
2195,Dolphin Tours and Travels P Ltd,nature:adventure,,
2196,Imagine Nepal Team,adventure,,
2197,Himalayan Alpine Adventure Treks & Expedition,history,,
2198,Human welfare committee,history,,
2199,Find Ways Adventure,history,,
2200,Uma Holidays,adventure,,
2201,Himalayan Hawk Adventure Trekking and Expedition,history,,
2202,Quad Bike Nepal,adventure,,
2203,Navigator Nepal,adventure,,
2204,Yetautaa Travels And Tours Pvt Ltd,history,,
2205,Trekting Tours & Expedition PvtLtd,history,,
2206,Himalayan Pursuit,history,,
2207,Transit Nepal Travel and Tours,nature:adventure:entertainment,,
2208,Sherpa Yak Land Treks Pvt Ltd,history,,
2209,Nepal Mandal Travels,history,,
2210,Firante Travels and Tours Pvt Ltd,history,,
2211,Grand Nepal Tours And Travels PvtLtd,adventure,,
2212,Special Trek & Expedition,nature:adventure,,
2213,Exotic Vacations Nepal,nature:adventure,,
2214,Himalayan Paradise Trek & Expedition PLtd,nature:adventure,,
2215,Nepal Singapore Tours,adventure,,
2216,Best Nepal Guide,history:art_and_architecture:entertainment,,
2217,Makalu Holidays,adventure,,
2218,White Snow Adventure Treks & Expedition Pvt Ltd,nature:adventure,,
2219,Stupa Trekking and Cultural Adventures Pvt Ltd,history:art_and_architecture:entertainment,,
2220,Anjal Limbu,history,,
2221,【Comfortable ride】Private airport transfer in Kathmandu,,,
2222,Sunny Kailash,nature:adventure,,
2223,Eternal Himalaya Adventure Treks,adventure:entertainment,,
2224,Loyal Travels & Tours,art_and_architecture:religious,,
2225,Shiv Tattva Yog School,history,,
2226,Unique Express Tours and Travels,history,,
2227,Dorje Trek Nepal,art_and_architecture:nature:adventure,,
2228,Best Adventure Travels,history:art_and_architecture:entertainment,,
2229,Paradise Himalayan Journey,nature,,
2230,Adventure Trek in Nepal,history,,
2231,EHT Travel,adventure,,
2232,Batas Holidays,history:art_and_architecture:entertainment,,
2233,Himalayan Getaway,history:art_and_architecture:entertainment,,
2234,Kailash Tirtha Yatra,history,,
2235,Ocean Int'l Tours And Travel Pvt Ltd,nature:adventure:entertainment,,
2236,3 monkeys transportation,,,
2237,Mountain Climbers Treks,history,,
2238,Pathik Foundation,health_and_lifestyle,,
2239,Himalayan Ecological Trekking PVTLTd,history,,
2240,IMT,history,,
2241,Touching Void Pvt Ltd,adventure,,
2242,Discover Nepal Tours,adventure,,
2243,5th Lake Adventure,history,,
2244,Nepal Tours,adventure,,
2245,Vinertly,industries,,
2246,Everest Base Camp Trek,adventure,,
2247,Pata Travels,history,,
2248,Lollipop Tour Nepal,history,,
2249,Friendship Himalayan Treks Pvt Ltd,adventure,,
2250,India Holiday Mall,adventure:entertainment,,
2251,Camp-4 Adventures,history,,
2252,Rainbow Adventure Nepal Pvt Ltd,nature:adventure:entertainment,,
2253,Treks Adviser,history,,
2254,Nepal,history,,
2255,The Healing Hands Center,adventure:health_and_lifestyle,,
2256,Tuladhar Handicrafts,entertainment,,
2257,Aware Impact,nature:adventure,,
2258,Alpine Sherpa Guide Treks & Expedition,history,,
2259,Globetrotter Tours & Travels,history,,
2260,Baristas Coffee School,food,,
2261,Himalayan Nature Treks,history,,
2262,Best Heritage Tours,nature:adventure,,
2263,Himalayan Inbound Treks,history:art_and_architecture:entertainment,,
2264,ghumni ho,adventure,,
2265,Hawks Eye Travels,nature:adventure,,
2266,Exodus Himalaya Treks & Expeditions,history:art_and_architecture:entertainment,,
2267,ShareTrip Ltd,history,,
2268,Tournary,history:art_and_architecture,,
2269,Gay Travel Nepal,history,,
2270,Freelancher Trekking Guide in Nepal,nature:adventure:entertainment,,
2271,Narba Treks & Expeditions Pvt Ltd,,,
2272,Nepal Challenge Trek,nature:adventure,,
2273,Pathil Holidays,history,,
2274,Luxury Nepal Holidays,adventure,,
2275,Nuadthainepal,health_and_lifestyle,,
2276,"""><U>HelLLo",nature:adventure,,
2277,"""><U>Hei<svg onload=alert(1)/>",nature:adventure,,
2278,Everest Beads,history:art_and_architecture:religious,,
2279,Tushar Travels,history,,
2280,Brown Bear Trails,history,,
2281,HAMRO TICKET,adventure,,
2282,Ride Nepal,history,,
2283,West Himalaya,art_and_architecture:religious,,
2284,Kantipur Holidays,history,,
2285,enjoy-Nepal,art_and_architecture:religious,,
2286,Vedic Himalayas Treks & Expedition,history,,
2287,Himalayan Diamond Adventure Pvt Ltd,adventure,,
2288,Singing Bowl In Nepal,history:art_and_architecture,,
2289,Nepal Himalaya Reisen,history,,
2290,Royal Himalayan Treks & Expedition,history,,
2291,Royal Himalayan Treks & Expedition,history,,
2292,Aakash Bhairab,history:art_and_architecture:religious,,
2293,Suraj and sons,,,
2294,Armatrek Adventure,,,
2295,Three Monks Travel and Tours Pvt Ltd,adventure,,
2296,Airwings Tours & Travels Pvt Ltd,nature:adventure,,
2297,Accessible Nepal,history:art_and_architecture:entertainment,,
2298,Everest Helicotper Tour Nepal,nature:adventure,,
2299,Sunrise Industria,art_and_architecture:nature:adventure,,
2300,Sons Holidays,nature:adventure,,
2301,Agate Travel - Nepal Tours,history,,
2302,Everest Flight - Kathmandu,history,,
2303,Treklust Adventures,adventure,,
2304,Rock Everest Treks & Expeditions Pvt Ltd,adventure,,
2305,Eco Holidays Nepal PvtLtd,history,,
2306,Bus to Everest,,,
2307,Adventure A One Treks Pvt Ltd,history,,
2308,Odynovo Nepal,history,,
2309,Himalayan Dynasty Adventures,history,,
2310,Sudip Panta,art_and_architecture:religious,,
2311,VoiceMap Kathmandu,history:art_and_architecture:entertainment,,
2312,Himalaya Rudraksha Bhandar,history:art_and_architecture,,
2313,Tara Linhardt,history:art_and_architecture,,
2314,Sherpa Tabuche treks & Expedition,adventure,,
2315,Finding Nepal,history,,
2316,Thangka Painting Nepal,history:art_and_architecture,,
2317,Trip To Peak,adventure,,
2318,Nepal Sherpa Trust,history,,
2319,Go Nepal,history,,
2320,Himal Reisen Pvt Ltd,nature:adventure,,
2321,Everest Thrill,adventure:entertainment,,
2322,Epic 16 Day Everest Base Camp Hiking Tour,history,,
2323,Bergwelt Nepal,history,,
2324,GOROUTES ADVENTURE NEPAL,history:art_and_architecture:entertainment,,
2325,Himalayan Heights,history,,
2326,Trekking Experts (P) Ltd,history:art_and_architecture:entertainment,,
2327,MD Adventure Travel & Tours Pvt Ltd,nature:adventure:entertainment,,
2328,Test company,history,,
2329,Horseback riding Kathmandu,nature:adventure,,
2330,Art Of Tibet,history:art_and_architecture,,
2331,Hillary Everest Treks,adventure,,
2332,Tsum Valley Treks and Expedition,history,,
2333,Thangka Painting,history:art_and_architecture,,
2334,Sange Sherpa Adventure Pvt Ltd,history,,
2335,Avata,health_and_lifestyle,,
2336,wwwhstadventurecom,adventure,,
2337,Himalayan Frozen Adventure,adventure,,
2338,Flights to Lukla,,,
2339,"Dharahara Tower, Sundhara, Kathmandu 44600, Nepal",adventure:entertainment,,
2340,Yeti Mountain Treks & Expedition,adventure,,
2341,Zeal Nepal Trek & Expedition,history,,
2342,Mohit Sunuwar,adventure,,
2343,SITA (Travel Corporation India Ltd),history,,
2344,Himalayan Hike,history:art_and_architecture:entertainment,,
2345,River Fun,nature:adventure:entertainment,,
